candidate_phrase,frequency,source,score,action_code,standard_form
start up,14,Gensim,17.620454504882446,1,startup
diplomatic relations,14,Gensim,307.6503896103896,1,diplomatic_relations
do anything,14,Gensim,39.667975029471656,2,
bumiputra finance,14,NER,,1,bumiputra_finance
largely because,14,Gensim,32.68938223085755,2,
money managers,14,Gensim,76.87266355140187,1,money_managers
says michael,14,Gensim,19.580600153410742,2,
jones industrial,14,Gensim,167.4850113122172,1,dow_jones_industrial_average
full time,14,Gensim,28.687053147584816,1,full_time
combined with,14,Gensim,22.553811351796,2,
referring to,14,Gensim,11.690782824294873,2,
japanese banks,14,Gensim,17.70166786226686,1,japanese_banks
rate increase,14,Gensim,23.93261832406569,1,rate_increase
rate futures,14,Gensim,41.3381589233862,1,rate_futures
german metalworkers,14,Gensim,449.474043715847,1,german_metalworkers
give them,14,Gensim,20.79740834386852,2,
j. david,14,NER,,1,j_david_dominelli
banking sources,14,Gensim,86.39091492589569,1,banking_sources
it takes,14,Gensim,11.620223211132302,2,
it looks,14,Gensim,14.261183031844189,2,
prudential-bache securities inc.,14,NER,,1,prudential_bache
profit taking,14,Gensim,96.76911764705882,1,profit_taking
is slowing,14,Gensim,19.56249009037577,3,
motion picture,14,Gensim,2274.2972350230416,1,motion_picture
produced by,14,Gensim,10.155167033049942,2,
guaranteed by,14,Gensim,29.713266504109097,2,
chinese premier,14,Gensim,70.97639022051773,1,chinese_premier
represented by,14,Gensim,22.921662731741304,2,
french government,14,Gensim,15.72328596916019,1,french_government
first place,14,Gensim,20.439946158624977,2,
kharg island,14,NER,,1,kharg_island
kong monday,14,Gensim,26.114604462474645,3,
until recently,14,Gensim,39.014664418034734,2,
nuclear plants,14,Gensim,75.7575408703661,1,nuclear_plant
richard nixon,14,NER,,1,richard_nixon
food irradiation,14,Gensim,280.0127659574468,1,food_irradiation
moody 's,14,Gensim,23.21220839081901,1,moodys
world bank,14,NER,,1,world_bank
union bank,14,NER,,1,union_bank
very much,14,Gensim,14.766911856377012,2,
commodity markets,14,Gensim,34.90422697911264,1,commodity_markets
no way,14,Gensim,11.260995227320263,2,
fewer than,14,Gensim,43.75910682882856,2,
merrill lynch,13,NER,,1,merrill_lynch
mr. brezhnev,13,Gensim,30.430540140584537,1,leonid_brezhnev
mr. anastasi,13,Gensim,52.166640241002064,1,mr_anastasi
mr. berlinguer,13,Gensim,42.96076255141346,1,enrico_berlinguer
mr. clark,13,Gensim,15.876803551609322,1,mr_clark
mr. brown,13,Gensim,15.215270070292268,1,mr_brown
motors corp.,13,Gensim,238.9360929557008,1,general_motors
mr. duck,13,Gensim,15.215270070292268,1,donald_duck
've seen,13,Gensim,160.7205226842523,2,
part because,13,Gensim,10.039706908849569,2,
mr. chiang,13,Gensim,27.04936901385292,1,chiang_ching_kuo
mr. engen,13,Gensim,40.57405352077939,1,mr_engen
're not,13,Gensim,11.132295719844358,2,
z holiday,13,Gensim,3365.8823529411766,1,z_holiday
mr. nader,13,Gensim,31.753607103218645,1,ralph_nader
national broadcasting co.,13,NER,,1,national_broadcasting_company
measure would,13,Gensim,12.000401210927528,3,
matheson co.,13,Gensim,157.4893795249207,1,matheson_co
another factor,13,Gensim,87.17938526762056,2,
annual rate,13,Gensim,46.1937521937522,1,annual_rate
operating profit,13,Gensim,92.8437389770723,1,operating_profit
an investigation,13,Gensim,13.54201073227451,3,
offshore oil,13,Gensim,101.2198123365636,1,offshore_oil
nuclear industry,13,Gensim,17.57453144509211,1,nuclear_industry
nuclear cooperation,13,Gensim,111.49743720083028,1,nuclear_cooperation
north korea,13,NER,,1,north_korea
intend to,13,Gensim,10.391806954928777,2,
worries about,13,Gensim,39.87456445993031,2,
would raise,13,Gensim,12.000401210927528,2,
lebanese army,13,Gensim,222.30743243243245,1,lebanese_army
all right,13,Gensim,11.869656192503337,2,
little changed,13,Gensim,138.32877864200128,3,
afl cio,13,Gensim,15574.674556213018,1,afl_cio
our own,13,Gensim,18.378159474933668,2,
long run,13,Gensim,31.25142477203648,1,long_run
long way,13,Gensim,15.260435992578849,3,
low level,13,Gensim,77.45174199623352,3,
mrs. tuchman,13,Gensim,1200.237118103055,1,mrs_tuchman
outlook for,13,Gensim,13.203776348660115,3,
mrs. blumkin,13,Gensim,1275.2519379844962,1,mrs_blumkin
are concerned,13,Gensim,12.386447058823528,2,
chinese leader,13,Gensim,21.33482475764355,1,chinese_leader
public sector,13,Gensim,119.59832788077064,1,public_sector
evening news,13,Gensim,188.7636259323006,1,evening_news
soft drink,13,Gensim,1772.4713804713806,1,soft_drink
shortly before,13,Gensim,138.98616538177208,2,
both countries,13,Gensim,18.13291815069201,3,
mory ogata,13,NER,,1,mr_ogata
european currencies,13,Gensim,76.51066798441951,1,european_currencies
u.s. retail,13,Gensim,15.661787456860646,1,us_retail_sales
exchange dealer,13,Gensim,76.39075922916183,1,exchange_dealer
seven year,13,Gensim,10.293097447568991,3,
executive director,13,Gensim,52.07581513137069,1,executive_director
serve as,13,Gensim,14.468557607739664,2,
senior metals,13,Gensim,135.64831993403422,1,senior_metals_analyst
senate finance,13,Gensim,56.86889637887823,1,senate_finance_committee
securities firms,13,Gensim,124.86337760910816,1,securities_firms
sears roebuck,13,Gensim,5472.182952182952,1,sears_roebuck
says david,13,Gensim,10.552624404637813,2,
ruling party,13,Gensim,65.01951484610444,1,ruling_party
find out,13,Gensim,17.630683492752457,2,
focus on,13,Gensim,22.52563115104835,2,
resulted from,13,Gensim,32.81617793736286,2,
vice chairman,13,Gensim,19.28632140449603,1,vice_chairman
reputation as,13,Gensim,18.77002068031092,2,
be reduced,13,Gensim,11.819128872923216,2,
futures contracts,13,Gensim,68.28870900788709,1,futures_contract
futures rose,13,Gensim,39.25256502028156,3,
gap between,13,Gensim,207.0578980490875,1,gap
was elected,13,Gensim,16.919744158390383,2,
pulled out,13,Gensim,83.34504923846617,1,pulled_out
great wall,13,Gensim,38.553433325521446,1,great_wall
probably wo,13,Gensim,58.07086440453603,2,
bank holding,13,Gensim,23.619591162799047,1,bank_holding_company
six years,13,Gensim,12.732717043744952,3,
economic zone,13,Gensim,105.37753222836096,1,special_economic_zone
has gone,13,Gensim,21.29443554520007,2,
economic development,13,Gensim,29.026146601823974,1,economic_development
civil rights,13,Gensim,252.11877394636016,1,civil_rights
to emigrate,13,Gensim,10.391806954928777,2,
they 'd,13,Gensim,14.069112970040356,2,
their jobs,13,Gensim,18.07427143131816,3,
cbs inc.,13,NER,,1,cbs
complain that,13,Gensim,13.205167440110372,2,
tokyo friday,13,Gensim,40.3761313084829,3,
food and drug administration,13,NER,,1,food_and_drug_administration
air force,13,NER,,1,air_force
cos said,13,Gensim,13.022303140646336,2,
carrian investments,13,Gensim,234.13271659847004,1,carrian_investments
told him,13,Gensim,30.82613074742932,2,
tax rate,13,Gensim,12.460742402938935,1,tax_rate
cpc international,13,Gensim,122.5153602681065,1,cpc_international
cpc international inc.,13,NER,,1,cpc_international
too early,13,Gensim,18.411068520746483,2,
take place,13,Gensim,42.53931313131313,1,take_place
cut back,13,Gensim,31.447072879330943,1,cutback
david brinkley,13,NER,,1,david_brinkley
dealings with,13,Gensim,23.281353653466837,2,
decide whether,13,Gensim,190.2783199595171,2,
stock prices,13,Gensim,14.06723317834429,1,stock_price
stock markets,13,Gensim,20.469087798429115,1,stock_market
defense system,13,Gensim,30.107177580783528,1,defense_system
came up,13,Gensim,10.620024612156792,2,
depend on,13,Gensim,29.638988356642567,2,
trader concern,13,Gensim,124.92263882297104,3,
doubts about,13,Gensim,48.12447434819176,2,
east west,13,Gensim,21.652668207731097,1,east_west
we ca,13,Gensim,11.495529962571354,2,
ernst whinney,13,Gensim,14462.197802197805,1,ernst_and_whinney
he thinks,13,Gensim,16.95145355951415,2,
arms race,13,Gensim,219.34333333333333,1,arms_race
presidential candidate,13,Gensim,177.34267618919282,1,presidential_candidate
howard levine,13,NER,,1,howard_levine
past five,13,Gensim,22.456828885400316,3,
penn square,13,NER,,1,penn_square_bank
past week,13,Gensim,17.294846607223818,3,
i ca,13,Gensim,14.147531819745442,2,
bought contracts,12,Gensim,86.200501534546,3,
sharp decline,12,Gensim,139.48912845981468,1,sharp_decline
shearson american,12,Gensim,176.03798822899944,1,shearson_american_express
shortly after,12,Gensim,77.23874840700249,2,
near term,12,Gensim,64.3289481034579,1,short_term
near future,12,Gensim,62.35393653887806,1,near_future
industrial output,12,Gensim,131.91505813620483,1,industrial_output
ease credit,12,Gensim,68.64694485842027,1,ease_credit
well known,12,Gensim,39.93662106157554,2,
long ago,12,Gensim,19.04021990740741,3,
british air,12,NER,,1,british_airways
indicating that,12,Gensim,14.44315188762072,2,
british petroleum,12,Gensim,115.89699074074072,1,british_petroleum
european american,12,Gensim,17.945620159266937,1,european_american_bank
elaine clifford,12,NER,,1,elaine_clifford
hold down,12,Gensim,41.68515837104072,1,hold_down
national association,12,Gensim,61.03203837184652,1,national_association
two decades,12,Gensim,93.22047275965352,3,
london stock,12,Gensim,14.590465631929046,1,london_stock_exchange
small cars,12,Gensim,111.69819098889374,1,small_cars
aide says,12,Gensim,23.931844631946465,2,
his candidacy,12,Gensim,46.668794326241134,3,
party members,12,Gensim,20.931990038899187,1,party_members
nuclear missiles,12,Gensim,52.20329570696768,1,nuclear_missile
united breweries,12,NER,,1,united_breweries
say how,12,Gensim,10.398234683281412,2,
biological weapons,12,Gensim,549.4048187022901,1,biological_weapons
an active,12,Gensim,13.687937572061951,3,
insurance co.,12,Gensim,21.63189878648984,1,insurance_company
under pressure,12,Gensim,35.53516324137505,1,under_pressure
secretary regan,12,Gensim,366.1534181240064,1,donald_regan
last minute,12,Gensim,75.38805237315876,1,last_minute
senate bill,12,Gensim,53.2645297069775,1,senate_bill
ounce yesterday,12,Gensim,13.240877549025807,3,
u.s.-soviet relations,12,Gensim,506.1769230769231,1,us_soviet_relations
points or,12,Gensim,15.076919551968158,3,
high risk,12,Gensim,45.2867901525877,1,high_risk
higher prices,12,Gensim,16.627716410367483,1,higher_prices
exchange markets,12,Gensim,11.807404027561317,1,exchange_markets
exchange manager,12,Gensim,24.80297449814767,1,exchange_manager
inflation adjusted,12,Gensim,380.0503300330033,1,inflation_adjusted
sovereignty over,12,Gensim,87.66386266747868,3,
looked like,12,Gensim,106.23178044280444,2,
discount corp.,12,Gensim,128.6578962069158,1,discount_corp_of_new_york
du pont,12,NER,,1,du_pont
commodity services,12,Gensim,52.41238450684994,1,commodity_services
tokyo monday,12,Gensim,64.56700308382395,3,
consulting firm,12,Gensim,430.3260463378176,1,consulting_firm
securities and exchange commission,12,NER,,1,securities_and_exchange_commission
mr. bu,12,Gensim,42.60275619681836,1,mr_bu
united kingdom,12,NER,,1,united_kingdom
mr. brinkley,12,Gensim,24.578513190472123,1,david_brinkley
monday gold,12,Gensim,26.253690510116844,3,
central american,12,NER,,1,central_american
mr. au,12,Gensim,45.6458102108768,1,mr_au
agriculture department,12,NER,,1,agriculture_department
months later,12,Gensim,27.15541432816111,3,
commerce department,12,NER,,1,commerce_department
coming months,12,Gensim,61.42923823749067,3,
moratorium on,12,Gensim,24.63740907145914,3,
i never,12,Gensim,12.379090342277262,2,
chairman paul,12,Gensim,73.78908753043702,1,paul_volcker
clifford an,12,Gensim,46.70002230468196,1,elaine_clifford
most likely,12,Gensim,11.940115507444736,2,
houston oil & minerals,12,NER,,1,houston_oil_and_minerals
territory expires,12,Gensim,1447.583280955374,1,territory_expires
n't disclose,12,Gensim,22.83829479195589,2,
can lead,12,Gensim,21.410490011062667,2,
budget committee,12,Gensim,37.01550948248152,1,budget_committee
discount corp. of new york,12,NER,,1,discount_corp_of_new_york
figure out,12,Gensim,18.09464884782489,2,
mr. tan,12,Gensim,31.95206714761376,1,mr_tan
depending on,12,Gensim,41.06234845243189,2,
went into,12,Gensim,25.33222975053896,2,
stepped up,12,Gensim,90.71271022883926,1,stepped_up
hongkong & shanghai banking corp.,12,NER,,1,hsbc
mccormack dodge,12,Gensim,12654.423076923078,1,mccormack_and_dodge
could mean,12,Gensim,39.710760901425935,2,
systems inc.,12,Gensim,54.4006283068783,3,
merchant banking,12,Gensim,393.5586124401914,1,merchant_banking
told reporters,12,Gensim,75.78994998025536,2,
mr. mckee,12,Gensim,39.940083934517205,1,mr_mckee
pay levels,12,Gensim,61.54414515525626,1,pay_levels
coupled with,12,Gensim,52.625559820857326,2,
middle class,12,Gensim,291.38474190283404,1,middle_class
midland bank,12,NER,,1,midland_bank
konstantin chernenko,12,NER,,1,konstantin_chernenko
i feel,12,Gensim,28.22432598039216,2,
james t.,12,Gensim,767.7016666666667,1,james_t_bere
week ended,12,Gensim,34.805878797037934,3,
bank of america,12,NER,,1,bank_of_america
iraq war,12,Gensim,127.8721336960746,1,iran_iraq_war
bankers say,12,Gensim,21.22716547770466,2,
nuclear war,12,Gensim,27.424772859881635,1,nuclear_war
rev. jesse,12,Gensim,3916.845238095238,1,jesse_jackson
growth rate,12,Gensim,24.710631632029013,1,growth_rate
profit margins,12,Gensim,393.6931623931624,1,profit_margins
great deal,12,Gensim,167.66926324985442,2,
washington post,12,Gensim,76.79064417177915,1,washington_post
any case,12,Gensim,12.04804875496966,2,
viewed as,12,Gensim,27.621791796593907,2,
francois mitterrand,12,NER,,1,francois_mitterrand
put pressure,12,Gensim,66.09001951331497,1,put_pressure
friday afternoon,12,Gensim,51.4258122139109,3,
president marcos,12,Gensim,31.384721256966877,1,ferdinand_marcos
analysts expect,12,Gensim,67.59722344515865,2,
an italian,12,Gensim,14.979252437350814,3,
jamaica 's,12,Gensim,10.58334405558415,1,jamaica
general electric co.,12,NER,,1,general_electric
an economist,12,Gensim,11.505802596805696,3,
general motors,12,Gensim,335.5339452214452,1,general_motors
have gone,12,Gensim,19.15996971814582,2,
royal dutch,12,Gensim,1782.5890092879258,1,royal_dutch_shell
better off,12,Gensim,29.93533586357492,2,
organizing committee,12,Gensim,410.53565062388594,1,organizing_committee
international commodity,12,Gensim,17.304088778024884,1,international_commodity_organization
bank bumiputra,12,NER,,1,bank_bumiputra
five months,12,Gensim,16.140845761381478,3,
presidential nomination,12,Gensim,205.2312422028159,1,presidential_nomination
rose slightly,12,Gensim,58.123990510801534,3,
has developed,12,Gensim,11.022119806846517,2,
stocks volume,11,Gensim,249.22232041408915,1,stock_volume
hong kong telephone,11,NER,,1,hong_kong_telephone
defense secretary,11,Gensim,43.1683796195058,1,defense_secretary
three networks,11,Gensim,33.04469367258118,1,three_networks
defense budget,11,Gensim,30.07633006277043,1,defense_budget
has written,11,Gensim,10.31961107190465,2,
commercial bank,11,Gensim,12.038161794299512,1,commercial_bank
hongkong land,11,NER,,1,hongkong_land
came after,11,Gensim,10.980282003504186,2,
marsh mclennan,11,Gensim,14955.227272727274,1,marsh_and_mclennan
decade ago,11,Gensim,119.85974499089254,3,
matter how,11,Gensim,61.52688172043011,2,
summer games,11,Gensim,130.38042401426588,1,summer_olympics
pan american,11,Gensim,144.0310812782723,1,pan_american_world_airways
superpower relations,11,Gensim,537.1673469387755,1,superpower_relations
supported by,11,Gensim,10.91507749130538,2,
current rate,11,Gensim,16.114099602471697,3,
syrian backed,11,Gensim,703.7754010695187,1,syrian_backed
cubic feet,11,Gensim,2043.5714285714284,1,cubic_feet
came out,11,Gensim,10.06239009098555,2,
genetic engineering,11,Gensim,904.301420064132,1,genetic_engineering
accompanied by,11,Gensim,33.427424817122734,2,
still higher,11,Gensim,12.662946213797747,3,
speed skating,11,Gensim,2570.4296875,1,speed_skating
spot index,11,Gensim,476.7181840135233,1,spot_index
staff members,11,Gensim,18.964858010221725,3,
persian gulf,11,NER,,1,persian_gulf
maj gen.,11,Gensim,1584.3418940609952,1,major_general
doing so,11,Gensim,23.22568120852746,2,
toxic waste,11,Gensim,1281.8766233766237,1,toxic_waste
business machines,11,Gensim,84.85235332043843,1,international_business_machines
rapeseed oil,11,Gensim,196.48551806509408,1,rapeseed_oil
hewlett packard,11,Gensim,16314.793388429753,1,hewlett_packard
majority leader,11,Gensim,198.68055555555557,1,majority_leader
state controlled,11,Gensim,51.20590371446358,1,state_controlled
mr. yannikios,11,Gensim,42.13459404080936,1,mr_yannikios
depends on,11,Gensim,26.397224005134785,2,
'll get,11,Gensim,34.72392745949939,2,
step toward,11,Gensim,188.8719862227325,1,step_toward
health care,11,Gensim,309.41849529780563,1,health_care
chief corporate,11,Gensim,54.58112143331122,1,chief_corporate_officer
merchant bank,11,Gensim,77.81811731315042,1,merchant_bank
parent company,11,Gensim,40.45266393442623,1,parent_company
task force,11,Gensim,249.25378787878788,1,task_force
you think,11,Gensim,10.98266442646846,2,
connected with,11,Gensim,27.0645736221552,2,
how long,11,Gensim,12.772321428571429,2,
mr. deaver,11,Gensim,28.828932764764296,1,michael_deaver
castro 's,11,Gensim,11.95780432254313,1,fidel_castro
concedes that,11,Gensim,10.31653706258623,2,
organized labor,11,Gensim,358.0790857972066,1,organized_labor
third world,11,NER,,1,third_world
investment bankers,11,Gensim,39.19800643342202,1,investment_bankers
commerce secretary,11,Gensim,109.54994450610432,1,commerce_secretary
had risen,11,Gensim,44.37154416722859,2,
communications commission,11,Gensim,159.05970510031423,1,federal_communications_commission
asian countries,11,Gensim,50.56971591054641,1,asian_countries
harder for,11,Gensim,11.04546675320606,2,
he explains,11,Gensim,17.79902623748986,2,
commodity prices,11,Gensim,15.991785749003595,1,commodity_price
month declined,11,Gensim,23.086071804467316,3,
commodities dow,11,Gensim,677.2178387650087,1,dow_jones_commodities_index
these include,11,Gensim,30.15028636884307,2,
professor at,11,Gensim,16.37977099236641,2,
come down,11,Gensim,18.805334603477014,2,
cash flow,11,Gensim,345.1206293706294,1,cash_flow
go back,11,Gensim,19.581895012498517,2,
organized crime,11,Gensim,952.7461389961388,1,organized_crime
this season,11,Gensim,16.613283288169256,3,
creditor banks,11,Gensim,182.38082039911308,1,creditor_banks
this kind,11,Gensim,10.104986742288515,2,
tax cuts,11,Gensim,34.8957946651111,1,tax_cuts
capt hsu,11,Gensim,8225.375,1,capt_hsu
penalty duties,11,Gensim,2358.5304659498206,1,penalty_duties
parliamentary elections,11,Gensim,824.5989974937343,1,parliamentary_elections
television coverage,11,Gensim,95.53281068524971,1,television_coverage
common market,11,NER,,1,common_market
told me,11,Gensim,52.71268357810414,2,
paul volcker,11,NER,,1,paul_volcker
lynch co.,11,Gensim,83.92526145735907,1,merrill_lynch
annual meeting,11,Gensim,76.21969111969112,1,annual_meeting
western diplomats,11,Gensim,140.21521414873214,1,western_diplomats
opposition leaders,11,Gensim,68.94216665502549,1,opposition_leader
come back,11,Gensim,21.48458926472509,2,
bank of china,11,NER,,1,bank_of_china
mr. holmes,11,Gensim,26.083320120501032,1,mr_holmes
figure skating,11,Gensim,618.4492481203007,1,figure_skating
point above,11,Gensim,97.22665484633568,3,
smaller than,11,Gensim,21.02153171188823,2,
an internal,11,Gensim,12.372473441759894,3,
policy makers,11,Gensim,77.23356807511738,1,policymakers
shares dow,11,Gensim,133.92740841248303,3,
express inc.,11,Gensim,84.4602746759081,1,american_express
left wing,11,Gensim,260.09090909090907,1,left_wing
sen. gary,11,Gensim,171.94408152599945,1,gary_hart
two dozen,11,Gensim,33.16739192526756,2,
share prices,11,Gensim,14.252328351743556,1,share_price
who heads,11,Gensim,45.287680660702,2,
under control,11,Gensim,15.705273039714868,1,under_control
fixed income,11,Gensim,376.8785796105384,1,fixed_income
london interbank,11,Gensim,150.4641768292683,1,london_interbank_offered_rate
next day,11,Gensim,13.155162532819768,3,
other nations,11,Gensim,10.216059285632964,3,
president gemayel,11,Gensim,49.72644147207738,1,amin_gemayel
net rose,11,Gensim,30.300225629691028,3,
revenue rose,11,Gensim,32.38336614173228,3,
jones futures,11,Gensim,140.2052556818182,1,dow_jones_futures
u.s.-china trade,11,Gensim,149.3712167070218,1,us_china_trade
always been,11,Gensim,12.023058370687975,2,
reserve system,11,Gensim,55.2193006993007,1,federal_reserve_system
law enforcement,11,Gensim,210.0542668652905,1,law_enforcement
ended up,11,Gensim,12.56022141630082,2,
jones industrials,11,Gensim,2243.284090909091,1,dow_jones_industrial_average
his son,11,Gensim,18.18264714009395,3,
enthusiasm for,11,Gensim,11.04546675320606,2,
next five,11,Gensim,14.027698823261897,3,
black market,11,Gensim,17.37755281690141,1,black_market
environmental protection,11,Gensim,1265.4423076923078,1,environmental_protection_agency
already own,11,Gensim,20.1011119257087,2,
an eye,11,Gensim,20.620789069599827,2,
especially attractive,11,Gensim,169.96039603960395,2,
futures index,11,Gensim,111.05366786678668,1,futures_index
bonds dow,11,Gensim,166.94207188160675,3,
basic money,11,Gensim,54.26305662451897,1,money_supply
earned $,11,Gensim,15.833507114326505,2,
treasury bonds,11,Gensim,69.55919661733614,1,treasury_bonds
an alternative,11,Gensim,20.620789069599827,2,
austerity program,11,Gensim,236.98559423769507,1,austerity_program
southeast asian,11,NER,,1,southeast_asian
an unusual,11,Gensim,17.012150982419854,2,
financial system,11,Gensim,18.57529992942837,1,financial_system
president suharto,11,Gensim,91.16514269880854,1,suharto
acli international commodity services inc.,11,NER,,1,acli_international
soybean oil,11,Gensim,85.64753351555382,1,soybean_oil
low prices,11,Gensim,21.155799897119344,3,
several weeks,11,Gensim,31.88747819344834,3,
being held,11,Gensim,23.67269849264309,2,
kuala lumpur,11,NER,,1,kuala_lumpur
among others,11,Gensim,32.762260393328354,2,
being made,11,Gensim,11.114620633740962,2,
vest securities,11,Gensim,398.00201612903226,1,vest_securities
apple computer,11,Gensim,134.22791867818046,1,apple_computer
bette raptopoulos,11,NER,,1,bette_raptopoulos
turned into,11,Gensim,24.60845175766642,2,
british petroleum co.,11,NER,,1,british_petroleum
source close,11,Gensim,114.12244190079778,2,
north carolina,11,NER,,1,north_carolina
news shows,11,Gensim,46.4535485692771,1,news_shows
federal communications,11,Gensim,67.82415996701711,1,federal_communications_commission
some observers,11,Gensim,32.71339796172011,3,
far too,11,Gensim,17.29185462890779,2,
second half,11,Gensim,39.34017536867277,1,second_half
occidental petroleum,10,Gensim,1450.6834215167548,1,occidental_petroleum
north sea,10,NER,,1,north_sea
nuclear regulatory commission,10,NER,,1,nuclear_regulatory_commission
federal reserve system,10,NER,,1,federal_reserve_system
new york times,10,NER,,1,new_york_times
seven years,10,Gensim,14.427824698958965,3,
federal communications commission,10,NER,,1,federal_communications_commission
were forced,10,Gensim,14.440109195604087,2,
petroleum co.,10,Gensim,49.215431101537725,1,petroleum_company
president ferdinand,10,Gensim,124.31610368019346,1,ferdinand_marcos
u.s. trust,10,NER,,1,us_trust
safety levels,10,Gensim,90.66771384479718,1,safety_levels
three quarters,10,Gensim,123.31896551724138,1,three_quarters
same thing,10,Gensim,50.5027015411064,2,
rising interest,10,Gensim,22.901063563215192,1,rising_interest_rates
previously had,10,Gensim,12.898704699775752,2,
north korean,10,NER,,1,north_korea
population control,10,Gensim,78.3667587652439,1,population_control
"sears, roebuck & co.",10,NER,,1,sears_roebuck
secretary general,10,Gensim,33.83535582064994,1,secretary_general
secretary malcolm,10,Gensim,879.7192513368983,1,malcolm_baldrige
venture capital,10,Gensim,47.60054976851852,1,venture_capital
securities analysts,10,Gensim,23.947173052288345,1,securities_analysts
mr. frank,10,Gensim,10.143513380194848,1,mr_frank
very few,10,Gensim,15.96772628002912,2,
mr. bobolas,10,Gensim,35.11216170067446,1,mr_bobolas
will decide,10,Gensim,13.407840580300746,2,
producer price,10,Gensim,49.136051373954594,1,producer_price_index
sen. john,10,Gensim,35.82168365124989,1,john_glenn
tax increase,10,Gensim,10.426649173511814,1,tax_increase
mr. gemayel,10,Gensim,13.832063700265698,1,amin_gemayel
protection agency,10,Gensim,93.39057621345444,1,environmental_protection_agency
oil exploration,10,Gensim,84.349843613803,1,oil_exploration
we hope,10,Gensim,12.797757966143887,2,
per share,10,Gensim,91.62211083263716,1,per_share
quarter loss,10,Gensim,36.68930371559838,1,quarterly_loss
stock index,10,Gensim,42.306159187347305,1,stock_index
mr. scanlon,10,Gensim,32.60415015062629,1,mr_scanlon
took place,10,Gensim,50.86811997526284,1,take_place
were arrested,10,Gensim,21.104774978190587,3,
why do,10,Gensim,14.038871821129886,2,
n't understand,10,Gensim,12.605552320235397,2,
pages $,10,Gensim,17.254462880996833,2,
red tape,10,Gensim,777.0784128483704,1,red_tape
mr. speakes,10,Gensim,26.850476594633413,1,larry_speakes
steel corp.,10,Gensim,20.59793904790524,1,us_steel
south china sea,10,NER,,1,south_china_sea
took profits,10,Gensim,85.64530403998334,1,took_profits
state savings,10,NER,,1,state_savings_bank
n't fly,10,Gensim,12.605552320235397,2,
real thing,10,Gensim,56.656392065022736,2,
treasury bills,10,Gensim,163.98275518341308,1,treasury_bill
traffic controllers,10,Gensim,427.2922077922078,1,air_traffic_controllers
st. louis,10,NER,,1,st_louis
spare parts,10,Gensim,1495.5227272727273,1,spare_parts
traffic control,10,Gensim,83.45550933441558,1,air_traffic_control
n't affect,10,Gensim,11.319271471231785,2,
per capita,10,Gensim,2611.2301587301586,1,per_capita
quarter ended,10,Gensim,44.87384069830878,3,
too often,10,Gensim,24.951842863643257,2,
well below,10,Gensim,49.65664523529234,2,
u.s. embassy,10,Gensim,16.314361934229836,1,us_embassy
television stations,10,Gensim,90.66771384479718,1,television_stations
public policy,10,Gensim,11.791384438949216,1,public_policy
share price,10,Gensim,10.689246263807666,1,share_price
president francois,10,Gensim,97.67693860586628,1,francois_mitterrand
mr. hu,10,Gensim,19.019087587865336,1,hu_yaobang
washington d.c.,10,Gensim,504.6242331288344,1,washington_dc
net worth,10,Gensim,126.58317943982765,1,net_worth
tax profit,10,Gensim,14.087561549989296,1,pre_tax_profit
specializes in,10,Gensim,11.093634095353698,2,
opposition leader,10,Gensim,57.17426059152678,1,opposition_leader
she added,10,Gensim,13.400086343124318,2,
rely on,10,Gensim,23.464199115675367,2,
will reach,10,Gensim,10.008669728956894,2,
mr. miller,10,Gensim,18.25832408435072,1,mr_miller
will receive,10,Gensim,14.212311015118791,2,
write off,10,Gensim,85.00800950806118,1,write_off
put together,10,Gensim,76.93018144407033,2,
swiss franc,10,Gensim,1277.232142857143,1,swiss_franc
supreme court,10,NER,,1,supreme_court
six weeks,10,Gensim,36.7015817772126,3,
quarter earnings,10,Gensim,37.15668338076524,1,quarterly_earnings
were charged,10,Gensim,11.55208735648327,3,
wage increases,10,Gensim,326.4037698412698,1,wage_increase
other areas,10,Gensim,17.02676547605494,3,
'd like,10,Gensim,35.70816149337964,2,
days later,10,Gensim,25.03690682738258,3,
colorado sen.,10,Gensim,205.3776529338327,1,gary_hart
corporate trader,10,Gensim,144.91499295278365,1,corporate_trader
market value,10,Gensim,13.618170529801324,1,market_value
less attractive,10,Gensim,49.05985327448408,3,
mccormack & dodge,10,NER,,1,mccormack_and_dodge
lend one,10,Gensim,24.850075528700906,3,
concede that,10,Gensim,13.75538275011497,2,
complaints from,10,Gensim,13.67340747390119,2,
committee chairman,10,Gensim,21.08259643726772,1,committee_chairman
comex yesterday,10,Gensim,23.94264215750484,3,
free trade,10,Gensim,17.873478922207738,1,free_trade
mercantile exchange,10,Gensim,90.86804021210784,1,mercantile_exchange
countries including,10,Gensim,15.071414174728815,2,
merchandise trade,10,Gensim,158.42401771956858,1,merchandise_trade
merrill lynch & co.,10,NER,,1,merrill_lynch
clean up,10,Gensim,28.34772194651227,1,clean_up
full power,10,Gensim,31.829483012150764,1,full_power
civil war,10,Gensim,105.29153865847414,1,civil_war
electric corp.,10,Gensim,39.82268215928347,1,general_electric
give us,10,Gensim,32.237409367039,2,
central intelligence,10,Gensim,77.45903569074301,1,central_intelligence_agency
carter administration,10,Gensim,41.62639170040486,1,carter_administration
capital spending,10,Gensim,45.33385692239859,1,capital_spending
cost cutting,10,Gensim,132.92461215255332,1,cost_cutting
